chr,pos,enzyme
CP000413.1,26855,2
CP000413.1,26867,2
CP000413.1,26989,2
CP000413.1,26998,2
CP000413.1,27050,2
CP000413.1,27067,2
CP000413.1,27339,2
CP000413.1,27401,2
CP000413.1,27728,2
CP000413.1,27749,2
CP000413.1,27784,2
CP000413.1,27848,2
CP000413.1,27965,2
CP000413.1,28233,2
CP000413.1,28242,2
CP000413.1,28329,2
CP000413.1,28370,2
CP000413.1,28430,2
CP000413.1,28538,2
CP000413.1,28556,2
CP000413.1,28600,2
CP000413.1,28675,2
CP000413.1,28710,2
CP000413.1,28738,2
CP000413.1,28742,2
CP000413.1,28976,2
CP000413.1,29076,2
CP000413.1,29234,2
CP000413.1,29268,2
CP000413.1,29285,2
CP000413.1,29318,2
CP000413.1,29501,2
CP000413.1,29507,2
CP000413.1,29592,2
CP000413.1,29624,2
CP000413.1,29654,2
CP000413.1,29846,2
CP000413.1,29937,2
CP000413.1,30027,2
CP000413.1,30116,2
CP000413.1,30180,2
CP000413.1,30269,2
CP000413.1,30386,2
CP000413.1,30395,2
CP000413.1,30446,2
CP000413.1,30453,2
CP000413.1,30510,2
CP000413.1,30708,2
CP000413.1,30800,2
CP000413.1,30808,2
CP000413.1,30814,2
CP000413.1,30986,2
CP000413.1,31043,2
CP000413.1,31078,2
CP000413.1,31108,2
CP000413.1,31183,2
CP000413.1,31237,2
CP000413.1,31259,2
CP000413.1,31277,2
CP000413.1,31346,2
CP000413.1,31357,2
CP000413.1,31387,2
CP000413.1,31391,2
CP000413.1,31546,2
CP000413.1,31573,2
CP000413.1,31597,2
CP000413.1,31676,2
CP000413.1,31696,2
CP000413.1,31837,2
CP000413.1,31854,2
CP000413.1,31885,2
CP000413.1,31896,2
CP000413.1,31916,2
CP000413.1,31927,2
CP000413.1,31989,2
CP000413.1,32084,2
CP000413.1,32108,2
CP000413.1,32306,2
CP000413.1,32544,2
CP000413.1,32669,2
CP000413.1,32694,2
CP000413.1,32705,2
CP000413.1,32747,2
CP000413.1,32757,2
CP000413.1,33264,2
CP000413.1,33480,2
CP000413.1,33574,2
CP000413.1,33697,2
CP000413.1,33761,2
CP000413.1,33797,2
CP000413.1,33808,2
CP000413.1,33833,2
CP000413.1,33851,2
CP000413.1,33889,2
CP000413.1,33929,2
CP000413.1,33955,2
CP000413.1,33991,2
CP000413.1,34055,2
CP000413.1,34078,2
CP000413.1,34112,2
CP000413.1,34222,2
CP000413.1,34310,2
CP000413.1,34426,2
CP000413.1,34537,2
CP000413.1,34708,2
CP000413.1,34795,2
CP000413.1,34835,2
CP000413.1,35051,2
CP000413.1,35078,2
CP000413.1,35230,2
CP000413.1,35309,2
CP000413.1,35515,2
CP000413.1,35675,2
CP000413.1,35711,2
CP000413.1,35737,2
CP000413.1,35753,2
CP000413.1,35800,2
CP000413.1,35854,2
CP000413.1,35873,2
CP000413.1,36314,2
CP000413.1,36350,2
CP000413.1,36361,2
CP000413.1,36393,2
CP000413.1,36401,2
CP000413.1,36662,2
CP000413.1,36767,2
CP000413.1,37041,2
CP000413.1,37142,2
CP000413.1,37178,2
CP000413.1,37500,2
CP000413.1,37533,2
CP000413.1,37592,2
CP000413.1,37708,2
CP000413.1,37712,2
CP000413.1,37742,2
CP000413.1,37807,2
CP000413.1,37848,2
CP000413.1,37899,2
CP000413.1,37920,2
CP000413.1,37932,2
CP000413.1,38049,2
CP000413.1,38053,2
CP000413.1,38065,2
CP000413.1,38082,2
CP000413.1,38118,2
CP000413.1,38202,2
CP000413.1,38220,2
CP000413.1,38335,2
CP000413.1,38368,2
CP000413.1,38442,2
CP000413.1,38481,2
CP000413.1,38541,2
CP000413.1,38730,2
CP000413.1,38788,2
CP000413.1,38811,2
CP000413.1,38928,2
CP000413.1,38954,2
CP000413.1,39040,2
CP000413.1,39132,2
CP000413.1,39303,2
CP000413.1,39317,2
CP000413.1,39551,2
CP000413.1,39671,2
CP000413.1,39738,2
CP000413.1,39773,2
CP000413.1,39797,2
CP000413.1,39912,2
CP000413.1,39942,2
CP000413.1,39992,2
CP000413.1,40049,2
CP000413.1,40122,2
CP000413.1,40287,2
CP000413.1,40422,2
CP000413.1,40434,2
CP000413.1,40703,2
CP000413.1,40784,2
CP000413.1,40907,2
CP000413.1,41045,2
CP000413.1,41216,2
CP000413.1,41345,2
CP000413.1,41510,2
CP000413.1,41547,2
CP000413.1,41568,2
CP000413.1,41637,2
CP000413.1,41643,2
CP000413.1,41706,2
CP000413.1,41713,2
CP000413.1,41859,2
CP000413.1,41986,2
CP000413.1,42087,2
CP000413.1,42129,2
CP000413.1,42189,2
CP000413.1,42324,2
CP000413.1,42384,2
CP000413.1,42410,2
CP000413.1,42486,2
CP000413.1,42536,2
CP000413.1,43293,2
CP000413.1,43365,2
CP000413.1,43404,2
CP000413.1,43443,2
CP000413.1,43567,2
CP000413.1,43668,2
CP000413.1,43693,2
CP000413.1,43750,2
CP000413.1,43789,2
CP000413.1,43822,2
CP000413.1,43857,2
CP000413.1,43891,2
CP000413.1,43963,2
CP000413.1,44046,2
CP000413.1,44244,2
CP000413.1,44292,2
CP000413.1,44326,2
CP000413.1,44406,2
CP000413.1,44428,2
CP000413.1,44508,2
CP000413.1,44550,2
CP000413.1,44718,2
CP000413.1,44731,2
CP000413.1,44808,2
CP000413.1,44824,2
CP000413.1,44874,2
CP000413.1,44884,2
CP000413.1,44899,2
CP000413.1,45196,2
CP000413.1,45222,2
CP000413.1,45255,2
CP000413.1,45349,2
CP000413.1,45421,2
CP000413.1,45439,2
CP000413.1,45553,2
CP000413.1,45565,2
CP000413.1,45633,2
CP000413.1,45660,2
CP000413.1,45781,2
CP000413.1,46021,2
CP000413.1,46038,2
CP000413.1,46077,2
CP000413.1,46146,2
CP000413.1,46195,2
CP000413.1,46216,2
CP000413.1,46501,2
CP000413.1,46506,2
CP000413.1,46655,2
CP000413.1,47220,2
CP000413.1,47442,2
CP000413.1,47463,2
CP000413.1,47496,2
CP000413.1,47553,2
CP000413.1,47574,2
CP000413.1,47591,2
CP000413.1,47643,2
CP000413.1,47649,2
CP000413.1,47694,2
CP000413.1,47729,2
CP000413.1,47814,2
CP000413.1,47853,2
CP000413.1,47883,2
CP000413.1,47934,2
CP000413.1,47964,2
CP000413.1,47987,2
CP000413.1,48074,2
CP000413.1,48189,2
CP000413.1,48261,2
CP000413.1,48342,2
CP000413.1,48650,2
CP000413.1,48704,2
CP000413.1,48711,2
CP000413.1,48809,2
CP000413.1,48879,2
CP000413.1,48908,2
CP000413.1,48915,2
CP000413.1,48924,2
CP000413.1,48993,2
CP000413.1,49007,2
CP000413.1,49058,2
CP000413.1,49170,2
CP000413.1,49227,2
CP000413.1,49242,2
CP000413.1,49247,2
CP000413.1,49310,2
CP000413.1,49344,2
CP000413.1,49665,2
CP000413.1,49746,2
CP000413.1,49752,2
CP000413.1,49806,2
CP000413.1,49922,2
CP000413.1,50057,2
CP000413.1,50387,2
CP000413.1,50520,2
CP000413.1,50585,2
CP000413.1,50748,2
CP000413.1,50822,2
CP000413.1,50877,2
CP000413.1,50979,2
CP000413.1,51363,2
CP000413.1,51402,2
CP000413.1,51519,2
CP000413.1,51624,2
CP000413.1,51633,2
CP000413.1,52101,2
CP000413.1,52275,2
CP000413.1,52328,2
CP000413.1,52857,2
CP000413.1,53211,2
CP000413.1,53222,2
CP000413.1,53391,2
CP000413.1,53535,2
CP000413.1,53607,2
CP000413.1,53925,2
CP000413.1,54015,2
CP000413.1,54090,2
CP000413.1,54251,2
CP000413.1,54354,2
CP000413.1,55161,2
CP000413.1,55169,2
CP000413.1,55173,2
CP000413.1,55191,2
CP000413.1,55287,2
CP000413.1,55421,2
CP000413.1,55848,2
CP000413.1,55901,2
CP000413.1,56643,2
CP000413.1,56754,2
CP000413.1,56841,2
CP000413.1,57150,2
CP000413.1,57165,2
CP000413.1,57255,2
CP000413.1,57480,2
CP000413.1,57629,2
CP000413.1,57671,2
CP000413.1,57677,2
CP000413.1,57741,2
