chr,pos,enzyme
AL591824.1,1042336,1
AL591824.1,1050939,1
AL591824.1,1055881,1
AL591824.1,1058125,1
AL591824.1,1060319,1
AL591824.1,1060736,1
AL591824.1,1062936,1
AL591824.1,1071966,1
AL591824.1,1072860,1
AL591824.1,1076935,1
AL591824.1,1078359,1
AL591824.1,1081521,1
AL591824.1,1081549,1
AL591824.1,1092790,1
AL591824.1,1094444,1
AL591824.1,1095203,1
AL591824.1,1095683,1
AL591824.1,1100516,1
AL591824.1,1101152,1
AL591824.1,1101998,1
AL591824.1,1108017,1
AL591824.1,1108608,1
AL591824.1,1109408,1
AL591824.1,1111477,1
AL591824.1,1112369,1
AL591824.1,1114292,1
AL591824.1,1114949,1
AL591824.1,1120455,1
AL591824.1,1120538,1
AL591824.1,1121385,1
AL591824.1,1124652,1
AL591824.1,1130040,1
AL591824.1,1130191,1
AL591824.1,1130769,1
AL591824.1,1130871,1
AL591824.1,1130919,1
AL591824.1,1133130,1
AL591824.1,1135321,1
AL591824.1,1140350,1
AL591824.1,1158009,1
AL591824.1,1164948,1
AL591824.1,1173272,1
AL591824.1,1175284,1
AL591824.1,1178204,1
AL591824.1,1178457,1
AL591824.1,1179855,1
AL591824.1,1183349,1
AL591824.1,1186042,1
AL591824.1,1188742,1
AL591824.1,1189944,1
AL591824.1,1198100,1
AL591824.1,1204263,1
AL591824.1,1208268,1
AL591824.1,1210421,1
AL591824.1,1210944,1
AL591824.1,1222919,1
AL591824.1,1225507,1
AL591824.1,1225618,1
AL591824.1,1233122,1
AL591824.1,1238387,1
AL591824.1,1239768,1
AL591824.1,1247767,1
AL591824.1,1252159,1
AL591824.1,1261440,1
AL591824.1,1262583,1
AL591824.1,1265436,1
AL591824.1,1265877,1
AL591824.1,1267911,1
AL591824.1,1269036,1
AL591824.1,1269111,1
AL591824.1,1269671,1
AL591824.1,1272395,1
AL591824.1,1286564,1
AL591824.1,1292103,1
AL591824.1,1292735,1
AL591824.1,1300551,1
AL591824.1,1301992,1
AL591824.1,1306787,1
AL591824.1,1311951,1
AL591824.1,1312808,1
AL591824.1,1313386,1
AL591824.1,1313892,1
AL591824.1,1315003,1
AL591824.1,1321373,1
AL591824.1,1323858,1
AL591824.1,1329953,1
AL591824.1,1329998,1
AL591824.1,1330464,1
AL591824.1,1335949,1
AL591824.1,1336183,1
AL591824.1,1336203,1
AL591824.1,1336588,1
AL591824.1,1337689,1
AL591824.1,1337795,1
AL591824.1,1339839,1
AL591824.1,1341945,1
AL591824.1,1342882,1
AL591824.1,1343527,1
AL591824.1,1345598,1
AL591824.1,1345709,1
AL591824.1,1357722,1
AL591824.1,1359996,1
AL591824.1,1360614,1
AL591824.1,1365201,1
AL591824.1,1367693,1
AL591824.1,1368724,1
AL591824.1,1370854,1
AL591824.1,1370881,1
AL591824.1,1371717,1
AL591824.1,1374469,1
AL591824.1,1375273,1
AL591824.1,1377183,1
AL591824.1,1379340,1
AL591824.1,1379401,1
AL591824.1,1382782,1
AL591824.1,1383411,1
AL591824.1,1391428,1
AL591824.1,1391572,1
AL591824.1,1394994,1
AL591824.1,1397360,1
AL591824.1,1398847,1
AL591824.1,1399852,1
AL591824.1,1400067,1
AL591824.1,1402186,1
AL591824.1,1404749,1
AL591824.1,1405820,1
AL591824.1,1407909,1
AL591824.1,1412089,1
AL591824.1,1413441,1
AL591824.1,1415187,1
AL591824.1,1416462,1
AL591824.1,1420747,1
AL591824.1,1426708,1
AL591824.1,1427696,1
AL591824.1,1427807,1
AL591824.1,1429874,1
AL591824.1,1430028,1
AL591824.1,1435652,1
AL591824.1,1438512,1
AL591824.1,1444383,1
AL591824.1,1444816,1
AL591824.1,1446320,1
AL591824.1,1448243,1
AL591824.1,1451243,1
AL591824.1,1451377,1
AL591824.1,1451674,1
AL591824.1,1453830,1
AL591824.1,1454421,1
AL591824.1,1455414,1
AL591824.1,1457496,1
AL591824.1,1457808,1
AL591824.1,1458457,1
AL591824.1,1459553,1
AL591824.1,1459708,1
AL591824.1,1468127,1
AL591824.1,1469486,1
AL591824.1,1469935,1
AL591824.1,1473261,1
AL591824.1,1480554,1
AL591824.1,1491941,1
AL591824.1,1493454,1
AL591824.1,1495000,1
AL591824.1,1498118,1
AL591824.1,1499653,1
AL591824.1,1506511,1
AL591824.1,1508993,1
AL591824.1,1511265,1
AL591824.1,1512961,1
AL591824.1,1519184,1
AL591824.1,1519540,1
AL591824.1,1519709,1
AL591824.1,1526994,1
AL591824.1,1528211,1
AL591824.1,1532722,1
AL591824.1,1534799,1
AL591824.1,1538288,1
AL591824.1,1538958,1
AL591824.1,1539487,1
AL591824.1,1540058,1
AL591824.1,1546247,1
AL591824.1,1546936,1
AL591824.1,1554445,1
AL591824.1,1556631,1
AL591824.1,1565284,1
AL591824.1,1567086,1
AL591824.1,1569185,1
AL591824.1,1578899,1
AL591824.1,1585611,1
AL591824.1,1592322,1
AL591824.1,1592755,1
AL591824.1,1592997,1
AL591824.1,1595958,1
AL591824.1,1597110,1
AL591824.1,1598085,1
AL591824.1,1598158,1
AL591824.1,1600095,1
AL591824.1,1600876,1
AL591824.1,1601116,1
AL591824.1,1602872,1
AL591824.1,1606601,1
AL591824.1,1609671,1
AL591824.1,1610937,1
AL591824.1,1615522,1
AL591824.1,1621155,1
AL591824.1,1623251,1
AL591824.1,1628468,1
AL591824.1,1633145,1
AL591824.1,1633360,1
AL591824.1,1639704,1
AL591824.1,1642117,1
AL591824.1,1644153,1
AL591824.1,1644468,1
AL591824.1,1646902,1
AL591824.1,1647508,1
AL591824.1,1648485,1
AL591824.1,1649167,1
AL591824.1,1649997,1
AL591824.1,1651716,1
AL591824.1,1652574,1
AL591824.1,1655899,1
AL591824.1,1657214,1
AL591824.1,1659545,1
AL591824.1,1662638,1
AL591824.1,1666111,1
AL591824.1,1666869,1
AL591824.1,1671195,1
AL591824.1,1673055,1
AL591824.1,1678266,1
AL591824.1,1679613,1
AL591824.1,1681156,1
AL591824.1,1683880,1
AL591824.1,1685620,1
AL591824.1,1686818,1
AL591824.1,1691593,1
AL591824.1,1692592,1
AL591824.1,1692658,1
AL591824.1,1702815,1
AL591824.1,1702936,1
AL591824.1,1703681,1
AL591824.1,1710971,1
AL591824.1,1712646,1
AL591824.1,1718666,1
AL591824.1,1723172,1
AL591824.1,1726377,1
AL591824.1,1736061,1
AL591824.1,1745070,1
AL591824.1,1747130,1
AL591824.1,1748613,1
AL591824.1,1749433,1
AL591824.1,1749977,1
AL591824.1,1765386,1
AL591824.1,1765677,1
AL591824.1,1766451,1
AL591824.1,1767568,1
AL591824.1,1769170,1
AL591824.1,1772564,1
AL591824.1,1774424,1
AL591824.1,1781819,1
AL591824.1,1785002,1
AL591824.1,1792452,1
AL591824.1,1793432,1
AL591824.1,1795000,1
AL591824.1,1795036,1
AL591824.1,1799584,1
AL591824.1,1800201,1
AL591824.1,1800899,1
AL591824.1,1808855,1
AL591824.1,1813169,1
AL591824.1,1818874,1
AL591824.1,1821200,1
AL591824.1,1822504,1
AL591824.1,1824750,1
AL591824.1,1827322,1
AL591824.1,1827435,1
AL591824.1,1828428,1
AL591824.1,1829664,1
AL591824.1,1835049,1
AL591824.1,1835686,1
AL591824.1,1838281,1
AL591824.1,1839116,1
AL591824.1,1842496,1
AL591824.1,1845574,1
AL591824.1,1845805,1
AL591824.1,1846028,1
AL591824.1,1850991,1
AL591824.1,1853051,1
AL591824.1,1856452,1
AL591824.1,1858146,1
AL591824.1,1858175,1
AL591824.1,1860681,1
AL591824.1,1865024,1
AL591824.1,1865335,1
AL591824.1,1865689,1
AL591824.1,1868188,1
AL591824.1,1868788,1
AL591824.1,1872046,1
AL591824.1,1874230,1
AL591824.1,1877153,1
AL591824.1,1885007,1
AL591824.1,1886246,1
AL591824.1,1888149,1
AL591824.1,1888161,1
AL591824.1,1892906,1
AL591824.1,1894958,1
AL591824.1,1898897,1
AL591824.1,1903893,1
AL591824.1,1904955,1
AL591824.1,1906387,1
AL591824.1,1908068,1
AL591824.1,1911116,1
AL591824.1,1913649,1
AL591824.1,1914442,1
AL591824.1,1928111,1
AL591824.1,1932742,1
AL591824.1,1936320,1
AL591824.1,1940845,1
AL591824.1,1945074,1
AL591824.1,1947475,1
AL591824.1,1951131,1
AL591824.1,1960975,1
AL591824.1,1966222,1
AL591824.1,1968335,1
AL591824.1,1969672,1
AL591824.1,1972087,1
AL591824.1,1972190,1
AL591824.1,1978251,1
AL591824.1,1980695,1
AL591824.1,1980771,1
AL591824.1,1987994,1
AL591824.1,1991901,1
AL591824.1,1992945,1
AL591824.1,2001800,1
AL591824.1,2002772,1
AL591824.1,2003082,1
AL591824.1,2003537,1
AL591824.1,2004124,1
AL591824.1,2014963,1
AL591824.1,2016457,1
AL591824.1,2017247,1
AL591824.1,2018469,1
AL591824.1,2023297,1
AL591824.1,2024636,1
AL591824.1,2027145,1
AL591824.1,2028637,1
AL591824.1,2031303,1
AL591824.1,2032162,1
AL591824.1,2040970,1
AL591824.1,2048652,1
AL591824.1,2052835,1
AL591824.1,2054434,1
AL591824.1,2056915,1
AL591824.1,2059412,1
AL591824.1,2060199,1
AL591824.1,2062532,1
AL591824.1,2066321,1
AL591824.1,2066351,1
AL591824.1,2073403,1
AL591824.1,2076595,1
AL591824.1,2080266,1
AL591824.1,2081184,1
AL591824.1,2081675,1
AL591824.1,2084949,1
AL591824.1,2087584,1
AL591824.1,2091112,1
AL591824.1,2093141,1
AL591824.1,2094791,1
AL591824.1,2097499,1
AL591824.1,2097844,1
AL591824.1,2098780,1
AL591824.1,2099581,1
AL591824.1,2100441,1
AL591824.1,2101799,1
AL591824.1,2102034,1
AL591824.1,2102396,1
AL591824.1,2104060,1
AL591824.1,2109604,1
AL591824.1,2117208,1
AL591824.1,2118424,1
AL591824.1,2121361,1
AL591824.1,2123333,1
AL591824.1,2131944,1
AL591824.1,2131965,1
AL591824.1,2132944,1
AL591824.1,2139175,1
AL591824.1,2139717,1
AL591824.1,2140219,1
AL591824.1,2146424,1
AL591824.1,2146725,1
AL591824.1,2149759,1
AL591824.1,2152901,1
AL591824.1,2157835,1
AL591824.1,2161166,1
AL591824.1,2165707,1
AL591824.1,2167468,1
AL591824.1,2170754,1
AL591824.1,2173237,1
AL591824.1,2176258,1
AL591824.1,2176324,1
AL591824.1,2176901,1
AL591824.1,2177620,1
AL591824.1,2181667,1
AL591824.1,2183089,1
AL591824.1,2188799,1
AL591824.1,2190665,1
AL591824.1,2191794,1
AL591824.1,2193463,1
AL591824.1,2204150,1
AL591824.1,2209205,1
AL591824.1,2210788,1
AL591824.1,2212783,1
AL591824.1,2218183,1
AL591824.1,2225887,1
AL591824.1,2226390,1
AL591824.1,2228341,1
AL591824.1,2235176,1
AL591824.1,2241201,1
AL591824.1,2242318,1
AL591824.1,2245059,1
AL591824.1,2248995,1
AL591824.1,2249098,1
AL591824.1,2253334,1
AL591824.1,2253903,1
AL591824.1,2254258,1
AL591824.1,2255074,1
AL591824.1,2257281,1
AL591824.1,2257906,1
AL591824.1,2260496,1
AL591824.1,2261210,1
AL591824.1,2262138,1
AL591824.1,2264065,1
AL591824.1,2265402,1
AL591824.1,2266026,1
AL591824.1,2266744,1
AL591824.1,2272141,1
AL591824.1,2280939,1
AL591824.1,2284970,1
AL591824.1,2285012,1
AL591824.1,2286275,1
AL591824.1,2287539,1
AL591824.1,2293547,1
AL591824.1,2294317,1
AL591824.1,2294875,1
AL591824.1,2299571,1
AL591824.1,2300378,1
AL591824.1,2301026,1
AL591824.1,2302257,1
AL591824.1,2306240,1
AL591824.1,2306982,1
AL591824.1,2307811,1
AL591824.1,2309220,1
AL591824.1,2313126,1
AL591824.1,2313143,1
AL591824.1,2313290,1
AL591824.1,2318003,1
AL591824.1,2322633,1
AL591824.1,2326037,1
AL591824.1,2333301,1
AL591824.1,2335770,1
AL591824.1,2335999,1
AL591824.1,2336671,1
AL591824.1,2338723,1
AL591824.1,2340867,1
AL591824.1,2342256,1
AL591824.1,2346705,1
AL591824.1,2353212,1
AL591824.1,2361389,1
AL591824.1,2362681,1
AL591824.1,2362936,1
AL591824.1,2370359,1
AL591824.1,2370611,1
AL591824.1,2372131,1
AL591824.1,2373349,1
AL591824.1,2374305,1
AL591824.1,2374618,1
AL591824.1,2377516,1
AL591824.1,2379272,1
AL591824.1,2380824,1
AL591824.1,2383673,1
AL591824.1,2387953,1
AL591824.1,2396121,1
AL591824.1,2403017,1
AL591824.1,2403279,1
AL591824.1,2404479,1
AL591824.1,2409176,1
AL591824.1,2409880,1
AL591824.1,2411647,1
AL591824.1,2412481,1
AL591824.1,2412682,1
AL591824.1,2412728,1
AL591824.1,2416442,1
AL591824.1,2424883,1
AL591824.1,2428402,1
AL591824.1,2434516,1
AL591824.1,2440011,1
AL591824.1,2442322,1
AL591824.1,2443315,1
AL591824.1,2446541,1
AL591824.1,2451771,1
AL591824.1,2454242,1
AL591824.1,2458683,1
AL591824.1,2459001,1
AL591824.1,2460393,1
AL591824.1,2464508,1
AL591824.1,2482410,1
AL591824.1,2482979,1
AL591824.1,2486621,1
AL591824.1,2494536,1
AL591824.1,2500305,1
AL591824.1,2504718,1
AL591824.1,2505853,1
AL591824.1,2510875,1
AL591824.1,2519855,1
AL591824.1,2521326,1
AL591824.1,2528129,1
AL591824.1,2528486,1
AL591824.1,2528909,1
AL591824.1,2530353,1
AL591824.1,2534604,1
AL591824.1,2538348,1
AL591824.1,2542135,1
AL591824.1,2546202,1
AL591824.1,2546919,1
AL591824.1,2548877,1
AL591824.1,2550456,1
AL591824.1,2555465,1
AL591824.1,2560049,1
AL591824.1,2560653,1
AL591824.1,2561881,1
AL591824.1,2563975,1
AL591824.1,2564393,1
AL591824.1,2564923,1
AL591824.1,2568593,1
AL591824.1,2571230,1
AL591824.1,2572689,1
AL591824.1,2578798,1
AL591824.1,2579511,1
AL591824.1,2593603,1
AL591824.1,2598972,1
AL591824.1,2605716,1
AL591824.1,2609282,1
AL591824.1,2613065,1
AL591824.1,2615865,1
AL591824.1,2615936,1
AL591824.1,2616501,1
AL591824.1,2619905,1
AL591824.1,2620248,1
AL591824.1,2623999,1
AL591824.1,2624862,1
AL591824.1,2626711,1
AL591824.1,2630826,1
AL591824.1,2632006,1
AL591824.1,2633121,1
AL591824.1,2638032,1
AL591824.1,2638949,1
AL591824.1,2641743,1
AL591824.1,2641911,1
AL591824.1,2645956,1
AL591824.1,2648671,1
AL591824.1,2650331,1
AL591824.1,2650967,1
AL591824.1,2654638,1
AL591824.1,2657455,1
AL591824.1,2658377,1
AL591824.1,2658502,1
AL591824.1,2660974,1
AL591824.1,2661681,1
AL591824.1,2663956,1
AL591824.1,2666834,1
AL591824.1,2668792,1
AL591824.1,2675020,1
AL591824.1,2677331,1
AL591824.1,2701830,1
AL591824.1,2702965,1
AL591824.1,2705462,1
AL591824.1,2708658,1
AL591824.1,2712071,1
AL591824.1,2713830,1
AL591824.1,2714723,1
AL591824.1,2716284,1
AL591824.1,2716572,1
AL591824.1,2717288,1
AL591824.1,2718334,1
AL591824.1,2719159,1
AL591824.1,2721087,1
AL591824.1,2722151,1
AL591824.1,2726706,1
AL591824.1,2727858,1
AL591824.1,2727990,1
AL591824.1,2728188,1
AL591824.1,2728387,1
AL591824.1,2733376,1
AL591824.1,2734282,1
AL591824.1,2734930,1
AL591824.1,2737773,1
AL591824.1,2737822,1
AL591824.1,2738076,1
AL591824.1,2738502,1
AL591824.1,2738817,1
AL591824.1,2741904,1
AL591824.1,2744854,1
AL591824.1,2750435,1
AL591824.1,2752638,1
AL591824.1,2754449,1
AL591824.1,2766437,1
AL591824.1,2770181,1
AL591824.1,2770248,1
AL591824.1,2775274,1
AL591824.1,2780867,1
AL591824.1,2781068,1
AL591824.1,2783318,1
AL591824.1,2784464,1
AL591824.1,2789978,1
AL591824.1,2792674,1
AL591824.1,2793830,1
AL591824.1,2794151,1
AL591824.1,2795025,1
AL591824.1,2795421,1
AL591824.1,2797481,1
AL591824.1,2798833,1
AL591824.1,2804180,1
AL591824.1,2805565,1
AL591824.1,2807797,1
AL591824.1,2808489,1
AL591824.1,2810327,1
AL591824.1,2811144,1
AL591824.1,2816005,1
AL591824.1,2823111,1
AL591824.1,2823569,1
AL591824.1,2826394,1
AL591824.1,2826917,1
AL591824.1,2827083,1
AL591824.1,2827504,1
AL591824.1,2830129,1
AL591824.1,2832621,1
AL591824.1,2836043,1
AL591824.1,2836706,1
AL591824.1,2838780,1
AL591824.1,2843153,1
AL591824.1,2847309,1
AL591824.1,2852504,1
AL591824.1,2859699,1
AL591824.1,2862842,1
AL591824.1,2863977,1
AL591824.1,2870293,1
AL591824.1,2871380,1
AL591824.1,2876365,1
AL591824.1,2876382,1
AL591824.1,2876991,1
AL591824.1,2880893,1
AL591824.1,2884880,1
AL591824.1,2892960,1
AL591824.1,2894643,1
AL591824.1,2895051,1
AL591824.1,2895544,1
AL591824.1,2900508,1
AL591824.1,2903897,1
AL591824.1,2910639,1
AL591824.1,2912784,1
AL591824.1,2916848,1
AL591824.1,2918710,1
AL591824.1,2919324,1
AL591824.1,2921833,1
AL591824.1,2924987,1
AL591824.1,2927431,1
AL591824.1,2931430,1
AL591824.1,2933711,1
AL591824.1,3,2
AL591824.1,55,2
AL591824.1,224,2
AL591824.1,360,2
AL591824.1,591,2
AL591824.1,645,2
AL591824.1,791,2
AL591824.1,1011,2
AL591824.1,1118,2
AL591824.1,1299,2
AL591824.1,1434,2
AL591824.1,1646,2
AL591824.1,1669,2
AL591824.1,1810,2
AL591824.1,1814,2
AL591824.1,1818,2
AL591824.1,1953,2
AL591824.1,2040,2
AL591824.1,2269,2
AL591824.1,2281,2
AL591824.1,2496,2
AL591824.1,2563,2
AL591824.1,2568,2
AL591824.1,2628,2
AL591824.1,2662,2
AL591824.1,2734,2
AL591824.1,2739,2
AL591824.1,2854,2
AL591824.1,2985,2
AL591824.1,3156,2
AL591824.1,3364,2
AL591824.1,3522,2
AL591824.1,3636,2
AL591824.1,3817,2
AL591824.1,3897,2
AL591824.1,4069,2
AL591824.1,4171,2
AL591824.1,4889,2
AL591824.1,5436,2
AL591824.1,5685,2
AL591824.1,5987,2
AL591824.1,6026,2
AL591824.1,6303,2
AL591824.1,6426,2
AL591824.1,6659,2
AL591824.1,6749,2
AL591824.1,6918,2
AL591824.1,6929,2
AL591824.1,6942,2
AL591824.1,6972,2
AL591824.1,7019,2
AL591824.1,7133,2
AL591824.1,7538,2
AL591824.1,7671,2
AL591824.1,7950,2
AL591824.1,7966,2
AL591824.1,7999,2
AL591824.1,8009,2
AL591824.1,8103,2
AL591824.1,8187,2
AL591824.1,8479,2
AL591824.1,8688,2
AL591824.1,9058,2
AL591824.1,9097,2
AL591824.1,9102,2
AL591824.1,9244,2
AL591824.1,9249,2
AL591824.1,9357,2
AL591824.1,9411,2
AL591824.1,9415,2
AL591824.1,9423,2
AL591824.1,9493,2
AL591824.1,9561,2
AL591824.1,9610,2
AL591824.1,10276,2
AL591824.1,10347,2
AL591824.1,10374,2
AL591824.1,10429,2
AL591824.1,10530,2
AL591824.1,10694,2
AL591824.1,10787,2
AL591824.1,11021,2
AL591824.1,11025,2
AL591824.1,11096,2
AL591824.1,11138,2
AL591824.1,11423,2
AL591824.1,11481,2
